x:image,x2:spectrogram,y:label;nofire;fire,x3:temperature,x4:humidity,x5:wind_speed,x6:wind_direction
./fire/train/fire_0754.jpg,./fire/train/0754.png,1,49,18,13.16,302.0
./fire/train/fire_0675.jpg,./fire/train/0677.png,1,49,11,17.71,41.0
./fire/train/fire_0669.jpg,./fire/train/0671.png,1,43,16,16.3,343.0
./nofire/train/nofire_0185.jpg,./nofire/train/0198.png,0,29,50,4.66,90.0
./fire/train/fire_0556.jpg,./fire/train/0568.png,1,42,27,12.61,53.0
./nofire/train/nofire_0772.jpg,./nofire/train/0781.png,0,29,63,5.32,309.0
./fire/train/fire_0554.jpg,./fire/train/0566.png,1,49,28,15.41,13.0
./nofire/train/nofire_0207.jpg,./nofire/train/0222.png,0,21,70,9.1,281.0
./nofire/train/nofire_0342.jpg,./nofire/train/0353.png,0,28,51,9.42,28.0
./nofire/train/nofire_0293.jpg,./nofire/train/0310.png,0,25,50,2.85,126.0
./fire/train/fire_0488.jpg,./fire/train/0505.png,1,47,38,16.55,40.0
./fire/train/fire_0699.jpg,./fire/train/0700.png,1,41,37,19.17,288.0
./fire/train/fire_0362.jpg,./fire/train/0383.png,1,37,14,17.24,37.0
./fire/train/fire_0031.jpg,./fire/train/0035.png,1,45,25,10.17,67.0
./fire/train/fire_0535.jpg,./fire/train/0553.png,1,37,26,17.79,45.0
./nofire/train/nofire_0296.jpg,./nofire/train/0312.png,0,21,56,7.47,83.0
./fire/train/fire_0883.jpg,./fire/train/0886.png,1,44,24,14.89,20.0
./fire/train/fire_0574.jpg,./fire/train/0583.png,1,45,33,18.95,53.0
./fire/train/fire_0717.jpg,./fire/train/0717.png,1,43,22,18.19,30.0
./fire/train/fire_0629.jpg,./fire/train/0630.png,1,46,22,13.29,329.0
./nofire/train/nofire_0754.jpg,./nofire/train/0765.png,0,21,70,7.7,199.0
./fire/train/fire_0469.jpg,./fire/train/0490.png,1,39,37,15.88,306.0
./fire/train/fire_0498.jpg,./fire/train/0518.png,1,50,32,10.53,17.0
./nofire/train/nofire_0490.jpg,./nofire/train/0508.png,0,23,51,4.41,242.0
./fire/train/fire_0907.jpg,./fire/train/0907.png,1,39,39,13.67,328.0
./fire/train/fire_0496.jpg,./fire/train/0517.png,1,43,12,10.84,23.0
./nofire/train/nofire_0194.jpg,./nofire/train/0209.png,0,20,56,7.22,141.0
./fire/train/fire_0904.jpg,./fire/train/0904.png,1,43,28,19.07,346.0
./fire/train/fire_0690.jpg,./fire/train/0691.png,1,45,38,16.61,34.0
./nofire/train/nofire_0245.jpg,./nofire/train/0261.png,0,24,50,2.73,309.0
./fire/train/fire_0778.jpg,./fire/train/0783.png,1,36,14,12.4,65.0
./nofire/train/nofire_0715.jpg,./nofire/train/0726.png,0,23,67,9.2,117.0
./nofire/train/nofire_0748.jpg,./nofire/train/0760.png,0,29,51,8.87,322.0
./nofire/train/nofire_0458.jpg,./nofire/train/0470.png,0,28,62,6.32,220.0
./fire/train/fire_0382.jpg,./fire/train/0403.png,1,40,31,11.17,340.0
./nofire/train/nofire_0036.jpg,./nofire/train/0039.png,0,21,61,5.66,31.0
./nofire/train/nofire_0011.jpg,./nofire/train/0009.png,0,25,70,9.36,228.0
./fire/train/fire_0650.jpg,./fire/train/0652.png,1,47,14,15.39,302.0
./fire/train/fire_0868.jpg,./fire/train/0871.png,1,43,17,19.98,51.0
./nofire/train/nofire_0836.jpg,./nofire/train/0843.png,0,27,61,1.06,341.0
./fire/train/fire_0457.jpg,./fire/train/0478.png,1,38,27,13.11,332.0
./nofire/train/nofire_0341.jpg,./nofire/train/0352.png,0,22,66,0.91,186.0
./nofire/train/nofire_0826.jpg,./nofire/train/0834.png,0,26,69,8.44,2.0
./nofire/train/nofire_0497.jpg,./nofire/train/0513.png,0,25,66,3.2,182.0
./fire/train/fire_0214.jpg,./fire/train/0232.png,1,44,26,18.57,344.0
./nofire/train/nofire_0865.jpg,./nofire/train/0870.png,0,20,62,9.82,303.0
./fire/train/fire_0437.jpg,./fire/train/0461.png,1,41,28,11.47,318.0
./nofire/train/nofire_0092.jpg,./nofire/train/0099.png,0,26,70,2.67,28.0
./fire/train/fire_0075.jpg,./fire/train/0086.png,1,50,14,17.5,57.0
./fire/train/fire_0029.jpg,./fire/train/0033.png,1,38,13,16.32,338.0
./nofire/train/nofire_0496.jpg,./nofire/train/0512.png,0,30,50,0.41,83.0
./fire/train/fire_0798.jpg,./fire/train/0804.png,1,35,15,14.42,88.0
./fire/train/fire_0098.jpg,./fire/train/0114.png,1,38,17,17.31,284.0
./nofire/train/nofire_0046.jpg,./nofire/train/0052.png,0,20,66,2.3,257.0
./fire/train/fire_0301.jpg,./fire/train/0311.png,1,48,25,16.42,305.0
./fire/train/fire_0074.jpg,./fire/train/0085.png,1,36,34,19.41,70.0
./fire/train/fire_0406.jpg,./fire/train/0429.png,1,38,20,17.6,326.0
./nofire/train/nofire_0072.jpg,./nofire/train/0079.png,0,30,70,9.27,9.0
./nofire/train/nofire_0802.jpg,./nofire/train/0814.png,0,24,53,8.91,186.0
./fire/train/fire_0601.jpg,./fire/train/0607.png,1,41,19,10.43,320.0
./fire/train/fire_0269.jpg,./fire/train/0285.png,1,36,32,13.42,17.0
./fire/train/fire_0517.jpg,./fire/train/0538.png,1,49,28,15.88,281.0
./nofire/train/nofire_0198.jpg,./nofire/train/0212.png,0,29,54,0.03,288.0
./fire/train/fire_0817.jpg,./fire/train/0823.png,1,41,22,14.22,312.0
./nofire/train/nofire_0316.jpg,./nofire/train/0330.png,0,28,60,4.57,108.0
./fire/train/fire_0176.jpg,./fire/train/0190.png,1,43,40,14.17,343.0
./nofire/train/nofire_0303.jpg,./nofire/train/0317.png,0,22,55,7.56,41.0
./fire/train/fire_0319.jpg,./fire/train/0333.png,1,37,32,16.63,354.0
./nofire/train/nofire_0915.jpg,./nofire/train/0918.png,0,22,50,1.07,159.0
./nofire/train/nofire_0659.jpg,./nofire/train/0672.png,0,28,64,4.11,151.0
./nofire/train/nofire_0077.jpg,./nofire/train/0083.png,0,25,62,8.26,61.0
./nofire/train/nofire_0376.jpg,./nofire/train/0387.png,0,26,70,5.83,81.0
./nofire/train/nofire_0162.jpg,./nofire/train/0174.png,0,26,62,1.89,281.0
./fire/train/fire_0017.jpg,./fire/train/0019.png,1,47,35,13.3,33.0
./nofire/train/nofire_0794.jpg,./nofire/train/0805.png,0,29,64,8.09,94.0
./fire/train/fire_0598.jpg,./fire/train/0604.png,1,42,34,16.92,18.0
./fire/train/fire_0646.jpg,./fire/train/0647.png,1,38,17,16.31,356.0
./fire/train/fire_0082.jpg,./fire/train/0098.png,1,41,11,11.97,64.0
./nofire/train/nofire_0397.jpg,./nofire/train/0409.png,0,28,53,7.48,344.0
./nofire/train/nofire_0882.jpg,./nofire/train/0886.png,0,29,58,6.3,116.0
./fire/train/fire_0209.jpg,./fire/train/0227.png,1,49,20,11.59,83.0
./nofire/train/nofire_0622.jpg,./nofire/train/0639.png,0,22,60,1.36,1.0
./nofire/train/nofire_0838.jpg,./nofire/train/0846.png,0,25,65,3.79,208.0
./nofire/train/nofire_0176.jpg,./nofire/train/0188.png,0,27,65,7.04,286.0
./fire/train/fire_0730.jpg,./fire/train/0727.png,1,42,12,12.25,17.0
./fire/train/fire_0231.jpg,./fire/train/0249.png,1,44,25,14.31,360.0
./fire/train/fire_0480.jpg,./fire/train/0498.png,1,48,12,12.05,346.0
./nofire/train/nofire_0798.jpg,./nofire/train/0809.png,0,29,70,0.32,196.0
./nofire/train/nofire_0658.jpg,./nofire/train/0671.png,0,29,64,6.99,76.0
./nofire/train/nofire_0386.jpg,./nofire/train/0399.png,0,28,53,7.16,70.0
./fire/train/fire_0591.jpg,./fire/train/0596.png,1,36,37,19.76,355.0
./fire/train/fire_0814.jpg,./fire/train/0819.png,1,48,34,12.62,346.0
./fire/train/fire_0221.jpg,./fire/train/0241.png,1,49,35,17.13,77.0
./nofire/train/nofire_0834.jpg,./nofire/train/0839.png,0,25,63,0.92,178.0
./fire/train/fire_0260.jpg,./fire/train/0275.png,1,36,10,19.19,326.0
./fire/train/fire_0291.jpg,./fire/train/0302.png,1,50,23,14.07,85.0
./nofire/train/nofire_0795.jpg,./nofire/train/0806.png,0,22,70,4.9,270.0
./nofire/train/nofire_0111.jpg,./nofire/train/0122.png,0,30,50,9.18,101.0
./fire/train/fire_0774.jpg,./fire/train/0778.png,1,44,18,13.91,49.0
./nofire/train/nofire_0232.jpg,./nofire/train/0247.png,0,30,59,7.44,170.0
./fire/train/fire_0316.jpg,./fire/train/0330.png,1,36,39,19.08,288.0
./fire/train/fire_0427.jpg,./fire/train/0451.png,1,37,39,18.03,6.0
./fire/train/fire_0600.jpg,./fire/train/0605.png,1,43,14,17.76,290.0
./fire/train/fire_0645.jpg,./fire/train/0646.png,1,38,26,17.73,330.0
./nofire/train/nofire_0113.jpg,./nofire/train/0123.png,0,22,56,4.2,235.0
./nofire/train/nofire_0104.jpg,./nofire/train/0114.png,0,29,52,4.52,315.0
./fire/train/fire_0582.jpg,./fire/train/0590.png,1,48,10,17.78,43.0
./fire/train/fire_0828.jpg,./fire/train/0837.png,1,47,32,11.36,310.0
./nofire/train/nofire_0137.jpg,./nofire/train/0150.png,0,28,67,1.47,337.0
./fire/train/fire_0342.jpg,./fire/train/0361.png,1,38,37,12.27,314.0
./fire/train/fire_0755.jpg,./fire/train/0756.png,1,49,27,10.62,18.0
./fire/train/fire_0763.jpg,./fire/train/0764.png,1,48,34,16.59,304.0
./nofire/train/nofire_0445.jpg,./nofire/train/0456.png,0,30,64,5.51,67.0
./fire/train/fire_0911.jpg,./fire/train/0910.png,1,41,11,14.25,273.0
./fire/train/fire_0803.jpg,./fire/train/0811.png,1,38,32,15.8,271.0
./fire/train/fire_0587.jpg,./fire/train/0593.png,1,37,15,15.83,37.0
./nofire/train/nofire_0347.jpg,./nofire/train/0357.png,0,28,66,5.22,256.0
./fire/train/fire_0528.jpg,./fire/train/0547.png,1,36,22,10.06,9.0
./fire/train/fire_0518.jpg,./fire/train/0539.png,1,45,12,19.24,30.0
./fire/train/fire_0560.jpg,./fire/train/0571.png,1,37,21,13.0,26.0
./nofire/train/nofire_0942.jpg,./nofire/train/0942.png,0,25,59,6.84,133.0
./fire/train/fire_0230.jpg,./fire/train/0248.png,1,38,11,18.68,291.0
./nofire/train/nofire_0820.jpg,./nofire/train/0828.png,0,26,62,6.1,67.0
./fire/train/fire_0515.jpg,./fire/train/0536.png,1,46,22,17.8,1.0
./fire/train/fire_0142.jpg,./fire/train/0160.png,1,41,16,17.21,297.0
./nofire/train/nofire_0286.jpg,./nofire/train/0304.png,0,20,55,4.95,185.0
./nofire/train/nofire_0837.jpg,./nofire/train/0844.png,0,26,51,0.42,197.0
./fire/train/fire_0273.jpg,./fire/train/0288.png,1,44,25,18.89,52.0
./fire/train/fire_0244.jpg,./fire/train/0261.png,1,35,30,10.85,4.0
./nofire/train/nofire_0038.jpg,./nofire/train/0041.png,0,28,51,7.91,68.0
./nofire/train/nofire_0830.jpg,./nofire/train/0837.png,0,25,64,3.13,149.0
./fire/train/fire_0871.jpg,./fire/train/0875.png,1,47,14,19.82,296.0
./fire/train/fire_0125.jpg,./fire/train/0142.png,1,43,27,13.62,25.0
./nofire/train/nofire_0075.jpg,./nofire/train/0082.png,0,22,51,8.54,56.0
./fire/train/fire_0719.jpg,./fire/train/0719.png,1,36,23,15.09,311.0
./nofire/train/nofire_0583.jpg,./nofire/train/0593.png,0,26,68,2.84,30.0
./nofire/train/nofire_0594.jpg,./nofire/train/0607.png,0,20,59,4.55,31.0
./fire/train/fire_0343.jpg,./fire/train/0362.png,1,48,30,15.5,44.0
./nofire/train/nofire_0271.jpg,./nofire/train/0288.png,0,22,65,0.22,71.0
./fire/train/fire_0133.jpg,./fire/train/0150.png,1,38,28,17.32,333.0
./fire/train/fire_0356.jpg,./fire/train/0375.png,1,43,32,19.05,43.0
./nofire/train/nofire_0082.jpg,./nofire/train/0088.png,0,23,56,2.34,295.0
./nofire/train/nofire_0799.jpg,./nofire/train/0811.png,0,24,64,8.94,210.0
./fire/train/fire_0228.jpg,./fire/train/0247.png,1,35,16,15.75,71.0
./fire/train/fire_0191.jpg,./fire/train/0204.png,1,45,29,10.44,275.0
./fire/train/fire_0376.jpg,./fire/train/0396.png,1,35,21,17.55,75.0
./nofire/train/nofire_0815.jpg,./nofire/train/0825.png,0,27,69,5.66,103.0
./fire/train/fire_0667.jpg,./fire/train/0668.png,1,41,13,17.46,293.0
./fire/train/fire_0711.jpg,./fire/train/0712.png,1,42,28,14.35,287.0
./nofire/train/nofire_0423.jpg,./nofire/train/0435.png,0,20,57,9.04,151.0
./fire/train/fire_0079.jpg,./fire/train/0095.png,1,35,36,18.09,272.0
./nofire/train/nofire_0832.jpg,./nofire/train/0838.png,0,20,67,8.41,139.0
./nofire/train/nofire_0463.jpg,./nofire/train/0476.png,0,23,60,4.89,170.0
./fire/train/fire_0236.jpg,./fire/train/0253.png,1,45,27,15.32,27.0
./fire/train/fire_0320.jpg,./fire/train/0334.png,1,45,21,12.75,340.0
./fire/train/fire_0897.jpg,./fire/train/0897.png,1,37,33,19.73,280.0
./nofire/train/nofire_0364.jpg,./nofire/train/0376.png,0,25,54,7.63,50.0
./nofire/train/nofire_0434.jpg,./nofire/train/0446.png,0,24,51,3.07,280.0
./nofire/train/nofire_0105.jpg,./nofire/train/0115.png,0,28,53,6.52,349.0
./fire/train/fire_0333.jpg,./fire/train/0351.png,1,47,15,19.32,271.0
./nofire/train/nofire_0412.jpg,./nofire/train/0422.png,0,22,50,6.52,129.0
./fire/train/fire_0474.jpg,./fire/train/0495.png,1,40,32,19.36,81.0
./nofire/train/nofire_0452.jpg,./nofire/train/0465.png,0,28,69,3.99,325.0
./nofire/train/nofire_0262.jpg,./nofire/train/0281.png,0,28,70,5.55,59.0
./nofire/train/nofire_0291.jpg,./nofire/train/0309.png,0,20,51,0.22,256.0
./nofire/train/nofire_0086.jpg,./nofire/train/0092.png,0,22,58,9.31,44.0
./fire/train/fire_0167.jpg,./fire/train/0182.png,1,50,11,14.01,83.0
./nofire/train/nofire_0868.jpg,./nofire/train/0872.png,0,21,67,2.74,197.0
./fire/train/fire_0561.jpg,./fire/train/0572.png,1,48,39,11.65,360.0
./fire/train/fire_0159.jpg,./fire/train/0174.png,1,49,33,10.49,82.0
./fire/train/fire_0919.jpg,./fire/train/0919.png,1,41,28,13.18,296.0
./fire/train/fire_0533.jpg,./fire/train/0551.png,1,43,16,13.18,59.0
./fire/train/fire_0199.jpg,./fire/train/0213.png,1,48,15,19.91,46.0
./fire/train/fire_0651.jpg,./fire/train/0653.png,1,41,32,10.55,39.0
./fire/train/fire_0361.jpg,./fire/train/0382.png,1,40,10,16.68,85.0
./fire/train/fire_0263.jpg,./fire/train/0279.png,1,38,28,19.81,321.0
./nofire/train/nofire_0632.jpg,./nofire/train/0648.png,0,26,60,4.1,148.0
./nofire/train/nofire_0177.jpg,./nofire/train/0189.png,0,25,50,3.91,145.0
./nofire/train/nofire_0885.jpg,./nofire/train/0888.png,0,25,56,1.79,85.0
./fire/train/fire_0788.jpg,./fire/train/0791.png,1,43,31,11.28,305.0
./nofire/train/nofire_0807.jpg,./nofire/train/0818.png,0,23,59,5.52,102.0
./fire/train/fire_0154.jpg,./fire/train/0169.png,1,41,12,16.05,299.0
./fire/train/fire_0781.jpg,./fire/train/0785.png,1,35,14,11.1,337.0
./nofire/train/nofire_0940.jpg,./nofire/train/0939.png,0,27,61,7.54,144.0
./fire/train/fire_0768.jpg,./fire/train/0773.png,1,35,23,11.44,324.0
./fire/train/fire_0942.jpg,./fire/train/0939.png,1,36,21,16.66,325.0
./fire/train/fire_0795.jpg,./fire/train/0802.png,1,46,27,18.97,41.0
./nofire/train/nofire_0044.jpg,./nofire/train/0049.png,0,30,54,8.96,94.0
./fire/train/fire_0264.jpg,./fire/train/0280.png,1,44,39,12.01,299.0
./fire/train/fire_0611.jpg,./fire/train/0615.png,1,36,32,11.21,273.0
./nofire/train/nofire_0861.jpg,./nofire/train/0866.png,0,27,60,0.69,78.0
./nofire/train/nofire_0584.jpg,./nofire/train/0595.png,0,24,69,7.34,153.0
./nofire/train/nofire_0821.jpg,./nofire/train/0829.png,0,25,61,7.76,316.0
./nofire/train/nofire_0312.jpg,./nofire/train/0326.png,0,28,60,5.97,352.0
./fire/train/fire_0605.jpg,./fire/train/0610.png,1,48,10,11.84,14.0
./nofire/train/nofire_0683.jpg,./nofire/train/0696.png,0,22,67,6.4,218.0
./nofire/train/nofire_0895.jpg,./nofire/train/0898.png,0,20,65,6.64,132.0
./nofire/train/nofire_0473.jpg,./nofire/train/0486.png,0,28,63,2.92,196.0
./nofire/train/nofire_0556.jpg,./nofire/train/0569.png,0,27,51,3.47,153.0
./fire/train/fire_0573.jpg,./fire/train/0582.png,1,40,32,12.51,354.0
./fire/train/fire_0106.jpg,./fire/train/0123.png,1,42,16,19.51,0.0
./fire/train/fire_0848.jpg,./fire/train/0854.png,1,41,37,17.06,292.0
./fire/train/fire_0132.jpg,./fire/train/0149.png,1,39,25,12.35,339.0
./fire/train/fire_0562.jpg,./fire/train/0573.png,1,40,31,15.6,294.0
./nofire/train/nofire_0510.jpg,./nofire/train/0528.png,0,28,56,4.87,78.0
./nofire/train/nofire_0929.jpg,./nofire/train/0930.png,0,30,66,1.25,277.0
./nofire/train/nofire_0333.jpg,./nofire/train/0345.png,0,22,58,0.74,354.0
./fire/train/fire_0182.jpg,./fire/train/0195.png,1,44,10,11.75,47.0
./fire/train/fire_0415.jpg,./fire/train/0440.png,1,37,32,11.66,302.0
./nofire/train/nofire_0264.jpg,./nofire/train/0283.png,0,27,52,7.21,20.0
./fire/train/fire_0470.jpg,./fire/train/0492.png,1,42,32,10.25,77.0
./nofire/train/nofire_0369.jpg,./nofire/train/0381.png,0,25,61,5.79,194.0
./nofire/train/nofire_0080.jpg,./nofire/train/0087.png,0,27,59,7.79,210.0
./fire/train/fire_0859.jpg,./fire/train/0862.png,1,41,11,13.11,276.0
./nofire/train/nofire_0465.jpg,./nofire/train/0479.png,0,29,58,4.7,92.0
./fire/train/fire_0916.jpg,./fire/train/0916.png,1,44,32,17.38,311.0
./fire/train/fire_0357.jpg,./fire/train/0378.png,1,49,25,14.67,342.0
./nofire/train/nofire_0498.jpg,./nofire/train/0515.png,0,24,69,1.46,244.0
./fire/train/fire_0200.jpg,./fire/train/0214.png,1,49,37,19.88,307.0
./fire/train/fire_0584.jpg,./fire/train/0591.png,1,36,20,13.97,342.0
./fire/train/fire_0157.jpg,./fire/train/0172.png,1,37,25,17.51,312.0
./fire/train/fire_0410.jpg,./fire/train/0436.png,1,46,28,17.03,304.0
./nofire/train/nofire_0731.jpg,./nofire/train/0745.png,0,27,69,7.08,220.0
./nofire/train/nofire_0544.jpg,./nofire/train/0557.png,0,30,59,8.17,145.0
./nofire/train/nofire_0031.jpg,./nofire/train/0033.png,0,27,58,2.04,266.0
./nofire/train/nofire_0782.jpg,./nofire/train/0790.png,0,30,60,6.38,50.0
./fire/train/fire_0808.jpg,./fire/train/0814.png,1,41,23,19.27,29.0
./fire/train/fire_0173.jpg,./fire/train/0188.png,1,40,32,14.85,70.0
./nofire/train/nofire_0760.jpg,./nofire/train/0771.png,0,26,62,7.37,51.0
./fire/train/fire_0914.jpg,./fire/train/0913.png,1,43,34,18.83,45.0
./nofire/train/nofire_0066.jpg,./nofire/train/0073.png,0,21,62,2.98,222.0
./nofire/train/nofire_0456.jpg,./nofire/train/0468.png,0,29,54,0.2,175.0
./fire/train/fire_0531.jpg,./fire/train/0549.png,1,36,26,14.62,360.0
./nofire/train/nofire_0756.jpg,./nofire/train/0768.png,0,25,65,3.04,127.0
./fire/train/fire_0867.jpg,./fire/train/0869.png,1,36,35,13.06,349.0
./nofire/train/nofire_0924.jpg,./nofire/train/0925.png,0,21,56,3.29,57.0
./fire/train/fire_0088.jpg,./fire/train/0106.png,1,50,12,13.58,290.0
./nofire/train/nofire_0769.jpg,./nofire/train/0779.png,0,28,63,6.64,154.0
./nofire/train/nofire_0195.jpg,./nofire/train/0210.png,0,25,60,0.17,87.0
./nofire/train/nofire_0707.jpg,./nofire/train/0720.png,0,23,61,6.48,359.0
./nofire/train/nofire_0581.jpg,./nofire/train/0591.png,0,21,55,4.76,293.0
./fire/train/fire_0050.jpg,./fire/train/0053.png,1,36,26,17.96,276.0
./fire/train/fire_0850.jpg,./fire/train/0855.png,1,41,37,13.35,279.0
./fire/train/fire_0632.jpg,./fire/train/0632.png,1,49,21,12.6,38.0
./nofire/train/nofire_0189.jpg,./nofire/train/0205.png,0,25,50,6.44,315.0
./fire/train/fire_0067.jpg,./fire/train/0079.png,1,50,28,19.44,4.0
./nofire/train/nofire_0585.jpg,./nofire/train/0598.png,0,27,61,2.55,125.0
./nofire/train/nofire_0866.jpg,./nofire/train/0871.png,0,20,58,3.89,269.0
./nofire/train/nofire_0131.jpg,./nofire/train/0145.png,0,24,57,1.21,279.0
./fire/train/fire_0934.jpg,./fire/train/0933.png,1,41,30,11.76,65.0
./fire/train/fire_0113.jpg,./fire/train/0130.png,1,43,12,13.67,278.0
./nofire/train/nofire_0026.jpg,./nofire/train/0028.png,0,20,64,6.25,267.0
./fire/train/fire_0165.jpg,./fire/train/0180.png,1,47,17,18.69,19.0
./fire/train/fire_0736.jpg,./fire/train/0733.png,1,35,12,10.86,6.0
./nofire/train/nofire_0876.jpg,./nofire/train/0880.png,0,22,58,3.91,237.0
./nofire/train/nofire_0040.jpg,./nofire/train/0043.png,0,26,58,4.07,99.0
./nofire/train/nofire_0569.jpg,./nofire/train/0581.png,0,23,58,5.81,326.0
./fire/train/fire_0644.jpg,./fire/train/0645.png,1,43,10,12.37,36.0
./fire/train/fire_0135.jpg,./fire/train/0154.png,1,45,32,11.9,26.0
./fire/train/fire_0007.jpg,./fire/train/0008.png,1,48,32,14.99,27.0
./fire/train/fire_0087.jpg,./fire/train/0105.png,1,40,25,10.17,58.0
./fire/train/fire_0068.jpg,./fire/train/0080.png,1,50,23,19.84,23.0
./fire/train/fire_0806.jpg,./fire/train/0813.png,1,35,11,18.76,328.0
./fire/train/fire_0666.jpg,./fire/train/0667.png,1,43,34,12.92,28.0
./fire/train/fire_0889.jpg,./fire/train/0891.png,1,39,33,14.79,336.0
./fire/train/fire_0246.jpg,./fire/train/0264.png,1,45,38,11.76,345.0
./nofire/train/nofire_0913.jpg,./nofire/train/0916.png,0,27,56,7.35,94.0
./nofire/train/nofire_0922.jpg,./nofire/train/0923.png,0,29,67,9.99,336.0
./fire/train/fire_0462.jpg,./fire/train/0482.png,1,37,11,19.87,53.0
./fire/train/fire_0468.jpg,./fire/train/0489.png,1,35,20,11.25,324.0
./fire/train/fire_0509.jpg,./fire/train/0530.png,1,47,18,14.38,314.0
./nofire/train/nofire_0093.jpg,./nofire/train/0100.png,0,21,67,6.68,71.0
./nofire/train/nofire_0740.jpg,./nofire/train/0753.png,0,27,60,5.6,261.0
./fire/train/fire_0445.jpg,./fire/train/0469.png,1,35,14,19.89,68.0
./fire/train/fire_0377.jpg,./fire/train/0398.png,1,49,30,17.86,327.0
./fire/train/fire_0197.jpg,./fire/train/0212.png,1,37,32,15.71,5.0
./fire/train/fire_0274.jpg,./fire/train/0289.png,1,50,36,15.74,32.0
./fire/train/fire_0299.jpg,./fire/train/0310.png,1,42,18,14.22,39.0
./nofire/train/nofire_0898.jpg,./nofire/train/0903.png,0,22,58,1.63,182.0
./nofire/train/nofire_0199.jpg,./nofire/train/0213.png,0,28,66,4.37,53.0
./nofire/train/nofire_0390.jpg,./nofire/train/0403.png,0,28,61,7.69,13.0
./nofire/train/nofire_0015.jpg,./nofire/train/0012.png,0,25,60,7.82,68.0
./fire/train/fire_0019.jpg,./fire/train/0021.png,1,35,18,17.03,324.0
./nofire/train/nofire_0074.jpg,./nofire/train/0081.png,0,26,58,3.93,28.0
./fire/train/fire_0677.jpg,./fire/train/0679.png,1,48,30,18.94,50.0
./nofire/train/nofire_0310.jpg,./nofire/train/0323.png,0,25,51,5.99,178.0
./fire/train/fire_0330.jpg,./fire/train/0347.png,1,48,21,16.6,305.0
./fire/train/fire_0122.jpg,./fire/train/0140.png,1,43,37,11.54,344.0
./nofire/train/nofire_0628.jpg,./nofire/train/0645.png,0,29,62,1.56,321.0
./fire/train/fire_0931.jpg,./fire/train/0930.png,1,39,10,12.28,2.0
./nofire/train/nofire_0327.jpg,./nofire/train/0339.png,0,28,50,4.12,72.0
./nofire/train/nofire_0455.jpg,./nofire/train/0467.png,0,21,52,4.48,99.0
./nofire/train/nofire_0824.jpg,./nofire/train/0832.png,0,24,70,9.25,25.0
./fire/train/fire_0683.jpg,./fire/train/0685.png,1,37,37,10.89,346.0
./nofire/train/nofire_0052.jpg,./nofire/train/0059.png,0,27,67,0.7,9.0
./fire/train/fire_0066.jpg,./fire/train/0076.png,1,41,10,16.39,13.0
./fire/train/fire_0913.jpg,./fire/train/0912.png,1,35,35,10.63,312.0
./nofire/train/nofire_0450.jpg,./nofire/train/0461.png,0,23,69,8.3,109.0
./fire/train/fire_0065.jpg,./fire/train/0073.png,1,46,35,16.02,47.0
./fire/train/fire_0146.jpg,./fire/train/0162.png,1,49,37,18.15,287.0
./fire/train/fire_0586.jpg,./fire/train/0592.png,1,35,10,12.8,297.0
./nofire/train/nofire_0468.jpg,./nofire/train/0482.png,0,20,64,2.18,289.0
./nofire/train/nofire_0287.jpg,./nofire/train/0305.png,0,28,55,1.16,116.0
./fire/train/fire_0123.jpg,./fire/train/0141.png,1,46,38,12.42,86.0
./fire/train/fire_0949.jpg,./fire/train/0947.png,1,36,18,16.11,321.0
./nofire/train/nofire_0626.jpg,./nofire/train/0643.png,0,26,66,0.94,183.0
./fire/train/fire_0232.jpg,./fire/train/0250.png,1,37,31,17.76,7.0
./nofire/train/nofire_0618.jpg,./nofire/train/0635.png,0,29,69,2.27,206.0
./fire/train/fire_0552.jpg,./fire/train/0565.png,1,36,27,19.22,337.0
./nofire/train/nofire_0925.jpg,./nofire/train/0926.png,0,27,50,4.68,5.0
./fire/train/fire_0441.jpg,./fire/train/0465.png,1,46,25,18.75,75.0
./fire/train/fire_0202.jpg,./fire/train/0216.png,1,44,28,16.46,353.0
./fire/train/fire_0672.jpg,./fire/train/0673.png,1,50,16,19.99,5.0
./nofire/train/nofire_0430.jpg,./nofire/train/0443.png,0,27,62,6.75,196.0
./nofire/train/nofire_0620.jpg,./nofire/train/0637.png,0,23,60,1.57,320.0
./nofire/train/nofire_0486.jpg,./nofire/train/0503.png,0,22,57,6.64,188.0
./fire/train/fire_0370.jpg,./fire/train/0391.png,1,42,33,14.19,285.0
./nofire/train/nofire_0416.jpg,./nofire/train/0427.png,0,21,53,5.72,21.0
./nofire/train/nofire_0612.jpg,./nofire/train/0625.png,0,25,66,1.95,268.0
./nofire/train/nofire_0428.jpg,./nofire/train/0440.png,0,21,60,2.11,306.0
./nofire/train/nofire_0466.jpg,./nofire/train/0480.png,0,28,54,3.82,35.0
./fire/train/fire_0802.jpg,./fire/train/0809.png,1,36,26,19.32,321.0
./fire/train/fire_0152.jpg,./fire/train/0168.png,1,39,34,15.21,83.0
./fire/train/fire_0404.jpg,./fire/train/0425.png,1,47,16,15.23,89.0
./fire/train/fire_0863.jpg,./fire/train/0866.png,1,38,27,18.59,299.0
./nofire/train/nofire_0222.jpg,./nofire/train/0238.png,0,20,59,2.97,60.0
./nofire/train/nofire_0502.jpg,./nofire/train/0518.png,0,29,55,9.73,255.0
./nofire/train/nofire_0087.jpg,./nofire/train/0093.png,0,21,61,9.97,288.0
./fire/train/fire_0129.jpg,./fire/train/0146.png,1,50,36,11.02,16.0
